execution_id,execution_date,execution_status,stage_name,stage_order,stage_status,duration_seconds,records_in,records_out,records_failed,success_rate_pct,memory_usage_mb,cpu_usage_percent,error_count,warning_count,quality_score,validations_passed,validations_failed
06e0bc4b-3a2f-4847-8d60-ad85f256ffb3,2026-02-19 02:06:39,completed,INGESTION,1,failed,0.135,0,10000,0,,,,1,0,,,
06e0bc4b-3a2f-4847-8d60-ad85f256ffb3,2026-02-19 02:06:39,completed,VALIDATION,2,completed,8.715,10000,10000,0,100.00,,,0,0,95.65217391304348,44,2
06e0bc4b-3a2f-4847-8d60-ad85f256ffb3,2026-02-19 02:06:39,completed,TRANSFORMATION,3,completed,0.052,15910,15910,0,100.00,,,0,0,,,
